Band_Album,Rating,ratings,reviews,lists,comments,id
Manchester Orchestra_A Black Mile to the Surface,4.5,827,1,2,218,136
Manchester Orchestra_A Black Mile to the Surface,4,150,0,0,0,1032
Manchester Orchestra_A Black Mile to the Surface,4.5,708,0,0,9,1256
Manchester Orchestra_A Black Mile to the Surface,4.5,147,0,1,55,2477
Manchester Orchestra_A Black Mile to the Surface,3.5,1594,0,0,13,873
Manchester Orchestra_A Black Mile to the Surface,4,437,7,19,1642,1473
Manchester Orchestra_A Black Mile to the Surface,4,723,40,70,14082,888
Manchester Orchestra_A Black Mile to the Surface,4,1963,0,0,1953,1102
Manchester Orchestra_A Black Mile to the Surface,4,267,0,0,0,1510
Manchester Orchestra_A Black Mile to the Surface,4.5,2523,21,5,4799,459
Manchester Orchestra_A Black Mile to the Surface,4,1813,0,36,198,2236
Manchester Orchestra_A Black Mile to the Surface,4,835,0,0,0,1344
Manchester Orchestra_A Black Mile to the Surface,4,983,0,0,0,1662
Manchester Orchestra_A Black Mile to the Surface,3.5,1362,0,0,1,1623
Manchester Orchestra_A Black Mile to the Surface,4.5,350,7,2,36,2736
Manchester Orchestra_A Black Mile to the Surface,2.5,1576,0,0,477,1199
Manchester Orchestra_A Black Mile to the Surface,3,2670,0,1,1882,446
Manchester Orchestra_A Black Mile to the Surface,4.5,457,0,0,177,1329
Manchester Orchestra_A Black Mile to the Surface,4,1141,0,2,4,1494
Manchester Orchestra_A Black Mile to the Surface,3.5,140,0,0,1,538
Manchester Orchestra_A Black Mile to the Surface,3,27,0,0,0,1822
Manchester Orchestra_A Black Mile to the Surface,4.5,1545,14,24,5671,2502
Manchester Orchestra_A Black Mile to the Surface,5,3,0,0,1,2114
Manchester Orchestra_A Black Mile to the Surface,4.5,355,14,26,1936,2431
Manchester Orchestra_A Black Mile to the Surface,4.5,152,1,7,87,367
Manchester Orchestra_A Black Mile to the Surface,4,724,0,28,825,1770
Manchester Orchestra_A Black Mile to the Surface,3.5,2440,0,0,0,2703
Manchester Orchestra_A Black Mile to the Surface,4,208,0,0,0,1597
Manchester Orchestra_A Black Mile to the Surface,4,89,0,1,0,1465
Manchester Orchestra_A Black Mile to the Surface,3.5,94,0,0,0,840
Manchester Orchestra_A Black Mile to the Surface,4,935,0,7,323,1583
Manchester Orchestra_A Black Mile to the Surface,4,67,0,0,0,1075
Manchester Orchestra_A Black Mile to the Surface,4,355,0,0,6,370
Manchester Orchestra_A Black Mile to the Surface,5,72,0,0,0,486
Manchester Orchestra_A Black Mile to the Surface,3.5,438,0,0,0,1506
Manchester Orchestra_A Black Mile to the Surface,3.5,119,0,0,0,1960
Manchester Orchestra_A Black Mile to the Surface,3.5,50,0,0,0,889
Manchester Orchestra_A Black Mile to the Surface,3.5,421,58,47,7371,1050
Manchester Orchestra_A Black Mile to the Surface,4.5,217,0,2,156,884
Manchester Orchestra_A Black Mile to the Surface,4,31,0,0,0,1264
Manchester Orchestra_A Black Mile to the Surface,2.5,4923,8,51,4026,723
Manchester Orchestra_A Black Mile to the Surface,4,636,0,0,5,760
Manchester Orchestra_A Black Mile to the Surface,3.5,2556,31,66,6254,1936
Manchester Orchestra_A Black Mile to the Surface,4,243,0,0,0,2626
Manchester Orchestra_A Black Mile to the Surface,2.5,164,0,0,0,1106
Manchester Orchestra_A Black Mile to the Surface,4,678,2,12,466,738
Manchester Orchestra_A Black Mile to the Surface,4.5,881,0,5,103,1660
Manchester Orchestra_A Black Mile to the Surface,4.5,958,0,0,1,2332
Manchester Orchestra_A Black Mile to the Surface,4,346,0,11,11,2372
Manchester Orchestra_A Black Mile to the Surface,4,198,0,0,19,212
Manchester Orchestra_A Black Mile to the Surface,4,18,0,0,0,2178
Manchester Orchestra_A Black Mile to the Surface,3.5,564,0,1,242,1585
Manchester Orchestra_A Black Mile to the Surface,4,39,0,0,3,1406
Manchester Orchestra_A Black Mile to the Surface,4,2557,0,1,565,1146
Manchester Orchestra_A Black Mile to the Surface,4,97,0,0,0,1869
Manchester Orchestra_A Black Mile to the Surface,5,527,0,0,0,1847
Manchester Orchestra_A Black Mile to the Surface,5,327,0,0,0,2562
Manchester Orchestra_A Black Mile to the Surface,2.5,45,0,0,0,2016
Manchester Orchestra_A Black Mile to the Surface,3.5,485,5,5,82,1503
Manchester Orchestra_A Black Mile to the Surface,4.5,128,0,1,108,2032
Manchester Orchestra_A Black Mile to the Surface,4,787,14,25,1679,655
Manchester Orchestra_A Black Mile to the Surface,2.5,2380,123,493,55422,2567
Manchester Orchestra_A Black Mile to the Surface,3.5,168,0,0,1,1957
Manchester Orchestra_A Black Mile to the Surface,4,2922,1,63,3021,2612
Manchester Orchestra_A Black Mile to the Surface,1.5,1191,7,23,781,1275
Manchester Orchestra_A Black Mile to the Surface,5,79,0,0,15,2010
Manchester Orchestra_A Black Mile to the Surface,4.5,790,3,7,763,992
Manchester Orchestra_A Black Mile to the Surface,3,1926,9,135,6218,1956
Manchester Orchestra_A Black Mile to the Surface,3.5,787,0,0,111,151
Manchester Orchestra_A Black Mile to the Surface,3.5,410,0,0,3,1607
Manchester Orchestra_A Black Mile to the Surface,4.5,510,0,0,0,1373
Manchester Orchestra_A Black Mile to the Surface,5,1243,0,6,11,226
Manchester Orchestra_A Black Mile to the Surface,4.5,465,1,16,2473,876
Manchester Orchestra_A Black Mile to the Surface,4.5,987,0,0,59,1059
Manchester Orchestra_A Black Mile to the Surface,3,318,0,5,23,2398
Manchester Orchestra_A Black Mile to the Surface,4.5,73,0,0,9,583
Manchester Orchestra_A Black Mile to the Surface,4,493,0,0,0,1441
Manchester Orchestra_A Black Mile to the Surface,4,617,0,11,144,1182
Manchester Orchestra_A Black Mile to the Surface,2.5,164,0,0,52,1859
Manchester Orchestra_A Black Mile to the Surface,4.5,63,0,0,0,1215
Manchester Orchestra_A Black Mile to the Surface,5,1607,1,24,15383,357
Manchester Orchestra_A Black Mile to the Surface,4.5,1526,11,13,2402,82
Manchester Orchestra_A Black Mile to the Surface,4.5,915,22,4,377,2003
Manchester Orchestra_A Black Mile to the Surface,4.5,2792,0,37,6086,1257
Manchester Orchestra_A Black Mile to the Surface,4.5,967,0,1,17,2761
Manchester Orchestra_A Black Mile to the Surface,2,107,0,0,0,960
Manchester Orchestra_A Black Mile to the Surface,1.5,52,0,1,28,524
Manchester Orchestra_A Black Mile to the Surface,4,138,0,0,1,232
Manchester Orchestra_A Black Mile to the Surface,4.5,836,4,58,2412,1912
Manchester Orchestra_A Black Mile to the Surface,4,16,0,0,0,441
Manchester Orchestra_A Black Mile to the Surface,4.5,1724,0,0,0,879
Manchester Orchestra_A Black Mile to the Surface,4,351,0,0,42,2712
Manchester Orchestra_A Black Mile to the Surface,5,214,0,0,8,1843
Manchester Orchestra_A Black Mile to the Surface,4,1490,0,0,4,1439
Manchester Orchestra_A Black Mile to the Surface,4.5,1458,29,8,6728,1323
Manchester Orchestra_A Black Mile to the Surface,4.5,216,0,0,198,225
Manchester Orchestra_A Black Mile to the Surface,3.5,735,0,8,107,1736
Manchester Orchestra_A Black Mile to the Surface,2.5,234,0,1,246,634
Manchester Orchestra_A Black Mile to the Surface,3,154,6,0,45,1316
Manchester Orchestra_A Black Mile to the Surface,3.5,634,0,0,0,2128
Manchester Orchestra_A Black Mile to the Surface,4,961,0,0,22,2518
Manchester Orchestra_A Black Mile to the Surface,4,12,0,0,0,1164
Manchester Orchestra_A Black Mile to the Surface,4,5,0,0,0,1877
Manchester Orchestra_A Black Mile to the Surface,4,787,28,0,756,2659
Manchester Orchestra_A Black Mile to the Surface,4.5,478,0,0,1,952
Manchester Orchestra_A Black Mile to the Surface,4.5,592,0,0,0,344
Manchester Orchestra_A Black Mile to the Surface,3.5,151,0,2,16,211
Manchester Orchestra_A Black Mile to the Surface,4.5,1016,25,64,3171,869
Manchester Orchestra_A Black Mile to the Surface,4.5,114,0,0,0,1354
Manchester Orchestra_A Black Mile to the Surface,3.5,565,4,59,3789,2679
Manchester Orchestra_A Black Mile to the Surface,5,111,0,0,5,2302
Manchester Orchestra_A Black Mile to the Surface,4.5,57,0,0,0,285
Manchester Orchestra_A Black Mile to the Surface,4,31,0,0,0,34
Manchester Orchestra_A Black Mile to the Surface,3.5,325,1,0,0,1992
Manchester Orchestra_A Black Mile to the Surface,2.5,1036,8,9,7483,274
Manchester Orchestra_A Black Mile to the Surface,4.5,245,0,1,198,67
Manchester Orchestra_A Black Mile to the Surface,4.5,57,6,0,12,1728
Manchester Orchestra_A Black Mile to the Surface,3,299,2,1,126,118
Manchester Orchestra_A Black Mile to the Surface,4,638,0,28,575,1365
Manchester Orchestra_A Black Mile to the Surface,4.5,753,0,0,3,753
Manchester Orchestra_A Black Mile to the Surface,3,515,0,0,0,2137
Manchester Orchestra_A Black Mile to the Surface,4,336,0,0,0,2550
Manchester Orchestra_A Black Mile to the Surface,4.5,137,0,0,0,1008
Manchester Orchestra_A Black Mile to the Surface,3,4331,0,0,5,1898
Manchester Orchestra_A Black Mile to the Surface,4.5,1785,5,16,1309,1729
Manchester Orchestra_A Black Mile to the Surface,4.5,929,2,2,198,171
Manchester Orchestra_A Black Mile to the Surface,4,1713,0,4,5,1740
Manchester Orchestra_A Black Mile to the Surface,3.5,508,0,0,0,145
Manchester Orchestra_A Black Mile to the Surface,5,651,0,0,0,1500
Manchester Orchestra_A Black Mile to the Surface,4.5,58,0,0,0,44
Manchester Orchestra_A Black Mile to the Surface,3,136,0,0,1,1003
Manchester Orchestra_A Black Mile to the Surface,5,794,0,0,0,937
Manchester Orchestra_A Black Mile to the Surface,4,2230,0,18,195,2039
Manchester Orchestra_A Black Mile to the Surface,4,140,0,0,1,1549
Manchester Orchestra_A Black Mile to the Surface,5,792,0,0,6,1863
Manchester Orchestra_A Black Mile to the Surface,5,4,0,0,0,1558
Manchester Orchestra_A Black Mile to the Surface,4,617,0,1,603,143
Manchester Orchestra_A Black Mile to the Surface,4,956,7,26,5223,2497
Manchester Orchestra_A Black Mile to the Surface,4,931,0,0,14,342
Manchester Orchestra_A Black Mile to the Surface,4,103,0,0,0,2110
Manchester Orchestra_A Black Mile to the Surface,5,337,1,1,2,152
Manchester Orchestra_A Black Mile to the Surface,4,1126,159,54,24140,1984
Manchester Orchestra_A Black Mile to the Surface,4,423,3,18,1819,2167
Manchester Orchestra_A Black Mile to the Surface,3.2,8910,279,16,17325,1989
Manchester Orchestra_A Black Mile to the Surface,4,864,12,9,5368,1175
Manchester Orchestra_A Black Mile to the Surface,4,1461,123,12,7503,1213
Manchester Orchestra_A Black Mile to the Surface,4.5,875,26,0,137,2452
Manchester Orchestra_A Black Mile to the Surface,4,1763,0,9,261,2510
Manchester Orchestra_A Black Mile to the Surface,4.5,35,0,0,1,604
Manchester Orchestra_A Black Mile to the Surface,5,257,0,2,2,695
Manchester Orchestra_A Black Mile to the Surface,2.5,3659,0,27,32286,1518
Manchester Orchestra_A Black Mile to the Surface,4.5,150,0,0,0,1301
Manchester Orchestra_A Black Mile to the Surface,4.5,333,0,2,19,2220
Manchester Orchestra_A Black Mile to the Surface,4.5,299,0,0,0,401
Manchester Orchestra_A Black Mile to the Surface,5,211,0,0,167,1127
Manchester Orchestra_A Black Mile to the Surface,4.5,363,0,8,163,2132
Manchester Orchestra_A Black Mile to the Surface,5,835,90,16,4939,134
Manchester Orchestra_A Black Mile to the Surface,2.5,1,0,0,2,2517
Manchester Orchestra_A Black Mile to the Surface,3.5,55,0,0,0,2641
Manchester Orchestra_A Black Mile to the Surface,5,74,0,0,3,506
Manchester Orchestra_A Black Mile to the Surface,4,1100,0,0,0,2069
Manchester Orchestra_A Black Mile to the Surface,4.5,1345,6,37,9187,2376
Manchester Orchestra_A Black Mile to the Surface,4.5,404,5,3,138,1113
Manchester Orchestra_A Black Mile to the Surface,4,596,0,2,9,420
Manchester Orchestra_A Black Mile to the Surface,4,147,0,0,0,2131
Manchester Orchestra_A Black Mile to the Surface,4.5,665,0,6,284,1095
Manchester Orchestra_A Black Mile to the Surface,5,44,0,0,0,1995
Manchester Orchestra_A Black Mile to the Surface,4.5,532,0,0,3,2344
Manchester Orchestra_A Black Mile to the Surface,3.5,90,0,0,26,1335
Manchester Orchestra_A Black Mile to the Surface,3.5,2825,0,1,36,1289
Manchester Orchestra_A Black Mile to the Surface,4.5,779,0,0,0,1528
Manchester Orchestra_A Black Mile to the Surface,3.5,2806,117,100,28581,1722
Manchester Orchestra_A Black Mile to the Surface,4.5,179,0,0,25,2722
Manchester Orchestra_A Black Mile to the Surface,4.5,736,22,17,2872,55
Manchester Orchestra_A Black Mile to the Surface,3,913,13,21,774,1502
Manchester Orchestra_A Black Mile to the Surface,4.5,9,0,0,0,1718
Manchester Orchestra_A Black Mile to the Surface,4.5,609,67,2,1369,154
Manchester Orchestra_A Black Mile to the Surface,4,200,1,0,37,1091
Manchester Orchestra_A Black Mile to the Surface,3.5,2564,0,13,62,1370
Manchester Orchestra_A Black Mile to the Surface,4.5,914,3,0,88,2593
Manchester Orchestra_A Black Mile to the Surface,3.5,534,0,0,0,1610
Manchester Orchestra_A Black Mile to the Surface,4,1358,0,0,9,1931
Manchester Orchestra_A Black Mile to the Surface,4,2274,0,2,41,2147
Manchester Orchestra_A Black Mile to the Surface,2,635,0,2,444,1539
Manchester Orchestra_A Black Mile to the Surface,3.5,1840,1,83,17588,2006
Manchester Orchestra_A Black Mile to the Surface,4,2465,0,1,2856,1172
Manchester Orchestra_A Black Mile to the Surface,2.5,51,0,0,187,1368
Manchester Orchestra_A Black Mile to the Surface,2.5,824,7,31,13412,2621
Manchester Orchestra_A Black Mile to the Surface,5,151,0,0,0,1918
Manchester Orchestra_A Black Mile to the Surface,5,289,15,3,5,1833
Manchester Orchestra_A Black Mile to the Surface,4.5,417,0,0,0,2104
Manchester Orchestra_A Black Mile to the Surface,4,172,0,0,29,730
Manchester Orchestra_A Black Mile to the Surface,4.5,822,4,8,1537,2379
Manchester Orchestra_A Black Mile to the Surface,4,461,22,29,237,777
Manchester Orchestra_A Black Mile to the Surface,4.5,415,6,8,13,412
Manchester Orchestra_A Black Mile to the Surface,3.5,195,0,0,162,2284
Manchester Orchestra_A Black Mile to the Surface,4,680,0,0,2,487
Manchester Orchestra_A Black Mile to the Surface,4,902,0,1,182,1303
Manchester Orchestra_A Black Mile to the Surface,3.5,426,0,0,0,2251
Manchester Orchestra_A Black Mile to the Surface,1.5,125,0,0,0,2665
Manchester Orchestra_A Black Mile to the Surface,2.5,123,0,0,0,1932
Manchester Orchestra_A Black Mile to the Surface,2,80,0,0,0,311
Manchester Orchestra_A Black Mile to the Surface,2.5,96,0,0,15,434
Manchester Orchestra_A Black Mile to the Surface,3,127,0,0,0,1194
Manchester Orchestra_A Black Mile to the Surface,4.5,34,0,0,4,2347
Manchester Orchestra_A Black Mile to the Surface,1.5,94,0,0,3,105
Manchester Orchestra_A Black Mile to the Surface,2.5,401,0,0,0,2499
Manchester Orchestra_A Black Mile to the Surface,2.5,20,0,0,0,1944
Manchester Orchestra_A Black Mile to the Surface,2,91,0,0,0,1252
Manchester Orchestra_A Black Mile to the Surface,4,1776,4,10,13645,236
Manchester Orchestra_A Black Mile to the Surface,4.5,852,0,0,8,2560
Manchester Orchestra_A Black Mile to the Surface,2.5,1055,1,42,8680,1328
Manchester Orchestra_A Black Mile to the Surface,4.5,206,0,0,4,819
Manchester Orchestra_A Black Mile to the Surface,4,157,0,5,3,981
Manchester Orchestra_A Black Mile to the Surface,1.5,202,0,0,0,1475
Manchester Orchestra_A Black Mile to the Surface,4,260,0,0,3,1637
Manchester Orchestra_A Black Mile to the Surface,2.5,126,0,0,1,1946
Manchester Orchestra_A Black Mile to the Surface,4.5,295,0,0,0,657
Manchester Orchestra_A Black Mile to the Surface,4.5,102,0,0,6,530
Manchester Orchestra_A Black Mile to the Surface,3.5,625,6,0,46,1580
Manchester Orchestra_A Black Mile to the Surface,4.5,144,0,0,0,1677
Manchester Orchestra_A Black Mile to the Surface,2,383,6,0,32,2466
Manchester Orchestra_A Black Mile to the Surface,3.5,1951,131,108,7588,160
Manchester Orchestra_A Black Mile to the Surface,4,262,0,0,3,817
Manchester Orchestra_A Black Mile to the Surface,4,510,0,2,37,1615
Manchester Orchestra_A Black Mile to the Surface,4,388,0,0,0,2705
Manchester Orchestra_A Black Mile to the Surface,4,2254,0,28,1083,734
Manchester Orchestra_A Black Mile to the Surface,4.5,1877,0,0,1333,899
Manchester Orchestra_A Black Mile to the Surface,1,168,0,0,0,1396
Manchester Orchestra_A Black Mile to the Surface,4,142,0,9,63,798
Manchester Orchestra_A Black Mile to the Surface,3.5,2419,3,31,13813,275
Manchester Orchestra_A Black Mile to the Surface,4.5,330,0,0,0,2603
Manchester Orchestra_A Black Mile to the Surface,4,2528,0,0,0,1993
Manchester Orchestra_A Black Mile to the Surface,3,186,0,0,1,2059
Manchester Orchestra_A Black Mile to the Surface,5,17,0,0,0,266
Manchester Orchestra_A Black Mile to the Surface,4.5,889,0,0,0,2089
Manchester Orchestra_A Black Mile to the Surface,2.5,585,0,1,220,1458
Manchester Orchestra_A Black Mile to the Surface,3.5,586,0,0,14692,2025
Manchester Orchestra_A Black Mile to the Surface,4.5,171,0,5,5,763
Manchester Orchestra_A Black Mile to the Surface,4.5,108,0,0,1,377
Manchester Orchestra_A Black Mile to the Surface,4,503,0,8,408,2143
Manchester Orchestra_A Black Mile to the Surface,4,259,0,1,3,1648
Manchester Orchestra_A Black Mile to the Surface,4.5,699,0,0,0,2166
Manchester Orchestra_A Black Mile to the Surface,4,359,4,0,9,2028
Manchester Orchestra_A Black Mile to the Surface,4.5,354,0,0,0,1644
Manchester Orchestra_A Black Mile to the Surface,5,262,0,2,83,2425
Manchester Orchestra_A Black Mile to the Surface,3.5,1014,0,4,585,2643
Manchester Orchestra_A Black Mile to the Surface,4,385,0,0,1,392
Manchester Orchestra_A Black Mile to the Surface,3,1036,0,9,153,1204
Manchester Orchestra_A Black Mile to the Surface,4,94,0,0,3,766
Manchester Orchestra_A Black Mile to the Surface,3.3,1896,247,37,11818,442
Manchester Orchestra_A Black Mile to the Surface,4.5,810,18,21,2763,2503
Manchester Orchestra_A Black Mile to the Surface,4.5,2792,0,6,133,2450
Manchester Orchestra_A Black Mile to the Surface,5,852,0,4,63,460
Manchester Orchestra_A Black Mile to the Surface,4,2608,0,21,211,2652
Manchester Orchestra_A Black Mile to the Surface,4.5,75,0,2,16,260
Manchester Orchestra_A Black Mile to the Surface,4.5,1918,1,10,891,2033
Manchester Orchestra_A Black Mile to the Surface,5,592,0,0,333,1027
Manchester Orchestra_A Black Mile to the Surface,4.5,3967,5,0,0,278
Manchester Orchestra_A Black Mile to the Surface,3,1225,0,12,25698,91
Manchester Orchestra_A Black Mile to the Surface,3,586,19,2,201,961
Manchester Orchestra_A Black Mile to the Surface,4.5,518,0,1,206,269
Manchester Orchestra_A Black Mile to the Surface,2,266,2,0,4,1849
Manchester Orchestra_A Black Mile to the Surface,4.5,746,0,0,145,2391
Manchester Orchestra_A Black Mile to the Surface,5,193,26,0,70,2105
Manchester Orchestra_A Black Mile to the Surface,3,524,0,0,5,135
Manchester Orchestra_A Black Mile to the Surface,5,80,0,0,3,209
Manchester Orchestra_A Black Mile to the Surface,3,5323,3,4,7403,92
Manchester Orchestra_A Black Mile to the Surface,3.5,2174,2,10,1051,2210
Manchester Orchestra_A Black Mile to the Surface,4.5,14,0,0,0,2051
Manchester Orchestra_A Black Mile to the Surface,3.5,2886,3,14,258,2468
Manchester Orchestra_A Black Mile to the Surface,3,11,0,0,0,684
Manchester Orchestra_A Black Mile to the Surface,4.5,318,0,0,191,1356
Manchester Orchestra_A Black Mile to the Surface,3,1061,2,21,10697,237
Manchester Orchestra_A Black Mile to the Surface,4.5,261,0,1,10,1421
Manchester Orchestra_A Black Mile to the Surface,3.5,1992,10,23,57,1273
Manchester Orchestra_A Black Mile to the Surface,4,405,3,2,1227,1267
Manchester Orchestra_A Black Mile to the Surface,4.5,382,0,0,25,1098
Manchester Orchestra_A Black Mile to the Surface,4.5,3496,3,29,230,1588
Manchester Orchestra_A Black Mile to the Surface,4,2232,19,8,1587,2660
Manchester Orchestra_A Black Mile to the Surface,4,1742,34,186,18787,2664
Manchester Orchestra_A Black Mile to the Surface,4.5,431,0,4,93,973
Manchester Orchestra_A Black Mile to the Surface,5,618,0,14,19,1599
Manchester Orchestra_A Black Mile to the Surface,5,286,21,7,192,705
Manchester Orchestra_A Black Mile to the Surface,3.5,1111,0,0,0,2610
Manchester Orchestra_A Black Mile to the Surface,3.5,366,23,12,2050,210
Manchester Orchestra_A Black Mile to the Surface,4.5,348,12,3,410,2227
Manchester Orchestra_A Black Mile to the Surface,2,205,0,0,0,1661
Manchester Orchestra_A Black Mile to the Surface,4.5,192,0,0,134,194
Manchester Orchestra_A Black Mile to the Surface,3.5,1295,4,18,13996,2253
Manchester Orchestra_A Black Mile to the Surface,4.5,1884,0,0,8,2257
Manchester Orchestra_A Black Mile to the Surface,4,561,0,0,148,2410
Manchester Orchestra_A Black Mile to the Surface,4.5,997,0,0,29,328
Manchester Orchestra_A Black Mile to the Surface,4.5,63,0,0,2,271
Manchester Orchestra_A Black Mile to the Surface,3.5,342,2,0,1,369
Manchester Orchestra_A Black Mile to the Surface,3.5,1367,43,17,2630,1286
Manchester Orchestra_A Black Mile to the Surface,2.5,924,5,4,370,287
Manchester Orchestra_A Black Mile to the Surface,3.5,742,5,10,498,1589
Manchester Orchestra_A Black Mile to the Surface,3.5,482,1,21,451,60
Manchester Orchestra_A Black Mile to the Surface,4,964,2,0,1815,661
Manchester Orchestra_A Black Mile to the Surface,4.5,7166,6,78,15267,56
Manchester Orchestra_A Black Mile to the Surface,4.5,2463,2,82,1323,1915
Manchester Orchestra_A Black Mile to the Surface,2,1214,32,46,1415,572
Manchester Orchestra_A Black Mile to the Surface,2.5,512,5,6,2713,1651
Manchester Orchestra_A Black Mile to the Surface,4.5,339,0,2,35,461
Manchester Orchestra_A Black Mile to the Surface,4.5,1945,30,35,1603,1742
Manchester Orchestra_A Black Mile to the Surface,4.5,5,0,0,0,958
Manchester Orchestra_A Black Mile to the Surface,2.5,1131,2,1,4550,2121
Manchester Orchestra_A Black Mile to the Surface,4,222,0,0,0,1714
Manchester Orchestra_A Black Mile to the Surface,4.5,276,0,6,1701,1861
Manchester Orchestra_A Black Mile to the Surface,5,753,0,0,61,1572
Manchester Orchestra_A Black Mile to the Surface,4.5,716,0,21,25,1938
Manchester Orchestra_A Black Mile to the Surface,3.5,108,0,0,108,864
Manchester Orchestra_A Black Mile to the Surface,4.5,258,0,0,88,535
Manchester Orchestra_A Black Mile to the Surface,4.5,546,0,3,202,700
Manchester Orchestra_A Black Mile to the Surface,4,3997,48,22,1613,676
Manchester Orchestra_A Black Mile to the Surface,4.5,872,5,4,1929,1056
Manchester Orchestra_A Black Mile to the Surface,3.5,556,0,0,0,1942
Manchester Orchestra_A Black Mile to the Surface,4.5,1060,0,5,7,1735
Manchester Orchestra_A Black Mile to the Surface,4,2060,1,38,2317,2528
Manchester Orchestra_A Black Mile to the Surface,3.5,980,0,15,99,513
Manchester Orchestra_A Black Mile to the Surface,4.5,991,0,12,222,393
Manchester Orchestra_A Black Mile to the Surface,4.5,1588,0,0,2,422
Manchester Orchestra_A Black Mile to the Surface,5,377,0,2,254,2225
Manchester Orchestra_A Black Mile to the Surface,5,641,0,0,0,2759
Manchester Orchestra_A Black Mile to the Surface,5,390,0,0,0,2095
Manchester Orchestra_A Black Mile to the Surface,3.5,1101,14,3,256,279
Manchester Orchestra_A Black Mile to the Surface,4.5,1265,24,19,3833,570
Manchester Orchestra_A Black Mile to the Surface,4,188,0,0,25,1452
Manchester Orchestra_A Black Mile to the Surface,5,622,0,6,148,955
Manchester Orchestra_A Black Mile to the Surface,5,1097,0,1,0,2415
Manchester Orchestra_A Black Mile to the Surface,4.5,215,0,0,19,2696
Manchester Orchestra_A Black Mile to the Surface,4,1403,12,38,1240,2204
Manchester Orchestra_A Black Mile to the Surface,4.5,2960,0,6,55,913
Manchester Orchestra_A Black Mile to the Surface,4.5,353,14,6,277,1138
Manchester Orchestra_A Black Mile to the Surface,4.5,323,31,39,1428,662
Manchester Orchestra_A Black Mile to the Surface,4.5,147,0,0,3,1271
